serviceProviderId;attentionPointId;subAccountId;serviceType;readingType;module;description;appliedAgreement;accountingDate;amount;value
102;257;15103;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/09/2024;10245;10245
102;257;11749;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/09/2024;10246;10246
102;257;14451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/09/2024;10247;10247
102;257;34761;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/09/2024;10248;10248
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/09/2024;10249;10249
102;257;12663;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/09/2024;10250;10250
102;257;13717;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/09/2024;10251;10251
102;257;12952;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/09/2024;10252;10252
102;257;2703;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/09/2024;10253;10253
102;257;9087;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/09/2024;10254;10254
102;257;11475;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/09/2024;10255;10255
102;257;2231;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/09/2024;10256;10256
102;257;13662;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/09/2024;10257;10257
102;257;12913;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/09/2024;10258;10258
102;257;10846;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/09/2024;10259;10259
102;257;8797;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/09/2024;10260;10260
102;257;5813;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/09/2024;10261;10261
102;257;4200;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/09/2024;10262;10262
102;257;11070;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/09/2024;10263;10263
102;257;10619;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/09/2024;10264;10264
102;257;10826;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/09/2024;10265;10265
102;257;2808;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/09/2024;10266;10266
102;257;15382;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/09/2024;10267;10267
102;257;3082;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/09/2024;10268;10268
102;257;12430;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/09/2024;10269;10269
102;257;12655;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/09/2024;10270;10270
102;257;10442;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/10/2024;10271;10271
102;257;13109;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/10/2024;10272;10272
102;257;5364;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/10/2024;10273;10273
102;257;16034;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/10/2024;10274;10274
102;257;7211;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/10/2024;10275;10275
102;257;13222;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/10/2024;10276;10276
102;257;9469;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/10/2024;10277;10277
102;257;13850;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/10/2024;10278;10278
102;257;9992;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/10/2024;10279;10279
102;257;39963;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/10/2024;10280;10280
102;257;13800;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/10/2024;10281;10281
102;257;21279;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/05/2024;10282;10282
102;257;14135;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/05/2024;10283;10283
102;257;12833;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/05/2024;10284;10284
102;257;12272;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/05/2024;10285;10285
102;257;14943;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/05/2024;10286;10286
102;257;14271;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/05/2024;10287;10287
102;257;40075;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/05/2024;10288;10288
102;257;22225;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;31/05/2024;10289;10289
102;257;39959;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/06/2024;10290;10290
102;257;39996;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/06/2024;10291;10291
102;257;4800;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/06/2024;10292;10292
102;257;1199;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/06/2024;10293;10293
102;257;35956;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/06/2024;10294;10294
102;257;39763;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/06/2024;10295;10295
102;257;27350;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/06/2024;10296;10296
102;257;6633;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/06/2024;10297;10297
102;257;5588;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/06/2024;10298;10298
102;257;10867;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/06/2024;10299;10299
102;257;39763;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/06/2024;10300;10300
102;257;27350;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/06/2024;10301;10301
102;257;16275;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/06/2024;10302;10302
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/06/2024;10303;10303
102;257;9451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/06/2024;10304;10304
102;257;12626;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/06/2024;10305;10305
102;257;13484;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/06/2024;10306;10306
102;257;15396;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/06/2024;10307;10307
102;257;15928;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/06/2024;10308;10308
102;257;14053;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/06/2024;10309;10309
102;257;15632;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/06/2024;10310;10310
102;257;12395;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/06/2024;10311;10311
102;257;3128;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/06/2024;10312;10312
102;257;13467;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/06/2024;10313;10313
102;257;956;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/06/2024;10314;10314
102;257;2424;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/06/2024;10315;10315
102;257;11946;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/06/2024;10316;10316
102;257;6949;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/06/2024;10317;10317
102;257;431;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/06/2024;10318;10318
102;257;11307;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/06/2024;10319;10319
102;257;10998;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/07/2024;10320;10320
102;257;3875;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/07/2024;10321;10321
102;257;15521;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/07/2024;10322;10322
102;257;3222;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/07/2024;10323;10323
102;257;12204;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/07/2024;10324;10324
102;257;7450;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/07/2024;10325;10325
102;257;16436;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/07/2024;10326;10326
102;257;12617;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/07/2024;10327;10327
102;257;4728;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/07/2024;10328;10328
102;257;10510;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/07/2024;10329;10329
102;257;24264;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/07/2024;10330;10330
102;257;13649;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/07/2024;10331;10331
102;257;3400;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/07/2024;10332;10332
102;257;12373;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/07/2024;10333;10333
102;257;35926;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/07/2024;10334;10334
102;257;14852;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/07/2024;10335;10335
102;257;14216;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/07/2024;10336;10336
102;257;439;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/07/2024;10337;10337
102;257;21532;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/07/2024;10338;10338
102;257;12260;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/07/2024;10339;10339
102;257;4171;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/07/2024;10340;10340
102;257;8287;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/07/2024;10341;10341
102;257;4268;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/07/2024;10342;10342
102;257;13116;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/07/2024;10343;10343
102;257;13701;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/07/2024;10344;10344
102;257;15103;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/07/2024;10345;10345
102;257;11749;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/07/2024;10346;10346
102;257;14451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/07/2024;10347;10347
102;257;34761;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/07/2024;10348;10348
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/07/2024;10349;10349
102;257;12663;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;31/07/2024;10350;10350
102;257;13717;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/08/2024;10351;10351
102;257;12952;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/08/2024;10352;10352
102;257;2703;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/08/2024;10353;10353
102;257;9087;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/08/2024;10354;10354
102;257;11475;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/08/2024;10355;10355
102;257;2231;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/08/2024;10356;10356
102;257;13662;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/08/2024;10357;10357
102;257;12913;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/08/2024;10358;10358
102;257;10846;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/08/2024;10359;10359
102;257;8797;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/08/2024;10360;10360
102;257;5813;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/08/2024;10361;10361
102;257;4200;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/08/2024;10362;10362
102;257;11070;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/08/2024;10363;10363
102;257;10619;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/08/2024;10364;10364
102;257;10826;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/08/2024;10365;10365
102;257;2808;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/08/2024;10366;10366
102;257;15382;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/08/2024;10367;10367
102;257;3082;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/08/2024;10368;10368
102;257;12430;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/08/2024;10369;10369
102;257;12655;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/08/2024;10370;10370
102;257;10442;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/08/2024;10371;10371
102;257;13109;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/08/2024;10372;10372
102;257;5364;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/08/2024;10373;10373
102;257;16034;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/08/2024;10374;10374
102;257;7211;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/08/2024;10375;10375
102;257;13222;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/08/2024;10376;10376
102;257;9469;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/08/2024;10377;10377
102;257;13850;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/08/2024;10378;10378
102;257;9992;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/08/2024;10379;10379
102;257;39963;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/08/2024;10380;10380
102;257;13800;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;31/08/2024;10381;10381
102;257;21279;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/09/2024;10382;10382
102;257;14135;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/09/2024;10383;10383
102;257;12833;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/09/2024;10384;10384
102;257;12272;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/09/2024;10385;10385
102;257;14943;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/09/2024;10386;10386
102;257;14271;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/09/2024;10387;10387
102;257;40075;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/09/2024;10388;10388
102;257;22225;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/09/2024;10389;10389
102;257;39959;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/09/2024;10390;10390
102;257;39996;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/09/2024;10391;10391
102;257;4800;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/09/2024;10392;10392
102;257;1199;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/09/2024;10393;10393
102;257;35956;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/09/2024;10394;10394
102;257;39763;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/09/2024;10395;10395
102;257;27350;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/09/2024;10396;10396
102;257;6633;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/09/2024;10397;10397
102;257;5588;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/09/2024;10398;10398
102;257;10867;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/09/2024;10399;10399
102;257;39763;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/09/2024;10400;10400
102;257;27350;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/09/2024;10401;10401
102;257;16275;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/09/2024;10402;10402
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/09/2024;10403;10403
102;257;9451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/09/2024;10404;10404
102;257;12626;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/09/2024;10405;10405
102;257;13484;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/09/2024;10406;10406
102;257;15396;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/09/2024;10407;10407
102;257;15928;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/09/2024;10408;10408
102;257;14053;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/09/2024;10409;10409
102;257;15632;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/09/2024;10410;10410
102;257;12395;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/09/2024;10411;10411
102;257;3128;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/10/2024;10412;10412
102;257;13467;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/10/2024;10413;10413
102;257;956;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/10/2024;10414;10414
102;257;2424;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/10/2024;10415;10415
102;257;11946;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/10/2024;10416;10416
102;257;6949;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/10/2024;10417;10417
102;257;431;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/10/2024;10418;10418
102;257;11307;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/10/2024;10419;10419
102;257;10998;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/10/2024;10420;10420
102;257;3875;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/10/2024;10421;10421
102;257;15521;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/10/2024;10422;10422
102;257;3222;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/05/2024;10423;10423
102;257;12204;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/05/2024;10424;10424
102;257;7450;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/05/2024;10425;10425
102;257;16436;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/05/2024;10426;10426
102;257;12617;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/05/2024;10427;10427
102;257;4728;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/05/2024;10428;10428
102;257;10510;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/05/2024;10429;10429
102;257;24264;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;31/05/2024;10430;10430
102;257;13649;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/06/2024;10431;10431
102;257;3400;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/06/2024;10432;10432
102;257;12373;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/06/2024;10433;10433
102;257;35926;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/06/2024;10434;10434
102;257;14852;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/06/2024;10435;10435
102;257;14216;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/06/2024;10436;10436
102;257;439;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/06/2024;10437;10437
102;257;21532;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/06/2024;10438;10438
102;257;12260;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/06/2024;10439;10439
102;257;4171;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/06/2024;10440;10440
102;257;8287;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/06/2024;10441;10441
102;257;4268;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/06/2024;10442;10442
102;257;13116;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/06/2024;10443;10443
102;257;13701;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/06/2024;10444;10444
102;257;15103;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/06/2024;10445;10445
102;257;11749;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/06/2024;10446;10446
102;257;14451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/06/2024;10447;10447
102;257;34761;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/06/2024;10448;10448
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/06/2024;10449;10449
102;257;12663;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/06/2024;10450;10450
102;257;13717;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/06/2024;10451;10451
102;257;12952;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/06/2024;10452;10452
102;257;2703;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/06/2024;10453;10453
102;257;9087;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/06/2024;10454;10454
102;257;11475;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/06/2024;10455;10455
102;257;2231;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/06/2024;10456;10456
102;257;13662;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/06/2024;10457;10457
102;257;12913;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/06/2024;10458;10458
102;257;10846;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/06/2024;10459;10459
102;257;8797;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/06/2024;10460;10460
102;257;5813;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/07/2024;10461;10461
102;257;4200;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/07/2024;10462;10462
102;257;11070;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/07/2024;10463;10463
102;257;10619;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/07/2024;10464;10464
102;257;10826;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/07/2024;10465;10465
102;257;2808;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/07/2024;10466;10466
102;257;15382;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/07/2024;10467;10467
102;257;3082;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/07/2024;10468;10468
102;257;12430;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/07/2024;10469;10469
102;257;12655;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/07/2024;10470;10470
102;257;10442;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/07/2024;10471;10471
102;257;13109;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/07/2024;10472;10472
102;257;5364;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/07/2024;10473;10473
102;257;16034;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/07/2024;10474;10474
102;257;7211;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/07/2024;10475;10475
102;257;13222;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/07/2024;10476;10476
102;257;9469;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/07/2024;10477;10477
102;257;13850;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/07/2024;10478;10478
102;257;9992;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/07/2024;10479;10479
102;257;39963;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/07/2024;10480;10480
102;257;13800;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/07/2024;10481;10481
102;257;21279;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/07/2024;10482;10482
102;257;14135;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/07/2024;10483;10483
102;257;12833;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/07/2024;10484;10484
102;257;12272;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/07/2024;10485;10485
102;257;14943;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/07/2024;10486;10486
102;257;14271;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/07/2024;10487;10487
102;257;40075;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/07/2024;10488;10488
102;257;22225;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/07/2024;10489;10489
102;257;39959;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/07/2024;10490;10490
102;257;39996;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;31/07/2024;10491;10491
102;257;4800;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/08/2024;10492;10492
102;257;1199;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/08/2024;10493;10493
102;257;35956;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/08/2024;10494;10494
102;257;39763;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/08/2024;10495;10495
102;257;27350;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/08/2024;10496;10496
102;257;6633;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/08/2024;10497;10497
102;257;5588;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/08/2024;10498;10498
102;257;10867;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/08/2024;10499;10499
102;257;39763;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/08/2024;10500;10500
102;257;27350;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/08/2024;10501;10501
102;257;16275;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/08/2024;10502;10502
